GEO_ID,phisp
6.083E+13,#DIV/0!
6.083E+13,0.512396694
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.873684211
6.083E+13,0.821052632
6.083E+13,0.581081081
6.083E+13,0.796949476
6.083E+13,0.71257485
6.083E+13,0.464285714
6.083E+13,0.439511654
6.083E+13,0.869834711
6.083E+13,0.136239782
6.083E+13,0.241050119
6.083E+13,0.342857143
6.083E+13,0.209150327
6.083E+13,0.333333333
6.083E+13,0.054794521
6.083E+13,#DIV/0!
6.083E+13,0.120481928
6.083E+13,0.127659574
6.083E+13,0.091836735
6.083E+13,0.106382979
6.083E+13,0.117117117
6.083E+13,0.118644068
6.083E+13,0.391304348
6.083E+13,0.132653061
6.083E+13,0.282051282
6.083E+13,0.1640625
6.083E+13,0.112244898
6.083E+13,0.090909091
6.083E+13,0.260869565
6.083E+13,0.085714286
6.083E+13,0.135135135
6.083E+13,0.097222222
6.083E+13,0.290697674
6.083E+13,0.205128205
6.083E+13,#DIV/0!
6.083E+13,0.392561983
6.083E+13,0.245454545
6.083E+13,0.322580645
6.083E+13,0.27027027
6.083E+13,0.220930233
6.083E+13,#DIV/0!
6.083E+13,0.158730159
6.083E+13,0.146341463
6.083E+13,0.126760563
6.083E+13,0.288461538
6.083E+13,0.0375
6.083E+13,0.21686747
6.083E+13,0.036363636
6.083E+13,0.184210526
6.083E+13,0.090909091
6.083E+13,0.02173913
6.083E+13,0.277777778
6.083E+13,0.181818182
6.083E+13,0.016129032
6.083E+13,0.114285714
6.083E+13,#DIV/0!
6.083E+13,0.16
6.083E+13,0.164772727
6.083E+13,0.134020619
6.083E+13,0.205882353
6.083E+13,0.107843137
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.160305344
6.083E+13,0.122807018
6.083E+13,0.168224299
6.083E+13,0.052173913
6.083E+13,0.152542373
6.083E+13,0.194968553
6.083E+13,0.276422764
6.083E+13,0.375
6.083E+13,0.339506173
6.083E+13,#DIV/0!
6.083E+13,0.178571429
6.083E+13,0.216783217
6.083E+13,0.125
6.083E+13,0.027027027
6.083E+13,0.25
6.083E+13,0.172413793
6.083E+13,0.067357513
6.083E+13,0.692307692
6.083E+13,0.21875
6.083E+13,0.6
6.083E+13,0.260869565
6.083E+13,0.081632653
6.083E+13,#DIV/0!
6.083E+13,0.10483871
6.083E+13,0.692307692
6.083E+13,0.021276596
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.035714286
6.083E+13,0.652317881
6.083E+13,0.330396476
6.083E+13,0.463035019
6.083E+13,0.505311077
6.083E+13,0.140350877
6.083E+13,0.490909091
6.083E+13,0.316770186
6.083E+13,0.086956522
6.083E+13,0.157024793
6.083E+13,0.075949367
6.083E+13,0.101851852
6.083E+13,0.112903226
6.083E+13,0.319148936
6.083E+13,0.164855072
6.083E+13,0.094890511
6.083E+13,0.154929577
6.083E+13,0.131687243
6.083E+13,0.2
6.083E+13,0.230769231
6.083E+13,0.195652174
6.083E+13,0.276595745
6.083E+13,0.210526316
6.083E+13,0.060606061
6.083E+13,0.105263158
6.083E+13,#DIV/0!
6.083E+13,0.3375
6.083E+13,0.3125
6.083E+13,0.181818182
6.083E+13,0.227272727
6.083E+13,0.092307692
6.083E+13,0.129411765
6.083E+13,0.2
6.083E+13,0.2
6.083E+13,0.135135135
6.083E+13,0.014084507
6.083E+13,0.090909091
6.083E+13,0.173913043
6.083E+13,#DIV/0!
6.083E+13,0.45
6.083E+13,0.196286472
6.083E+13,0.184210526
6.083E+13,0.230769231
6.083E+13,0.225165563
6.083E+13,0.268292683
6.083E+13,0.443298969
6.083E+13,0.231481481
6.083E+13,0.212765957
6.083E+13,0.127272727
6.083E+13,0.140495868
6.083E+13,0.277777778
6.083E+13,0.096774194
6.083E+13,0.171875
6.083E+13,0.106382979
6.083E+13,0.128205128
6.083E+13,0.33908046
6.083E+13,0.12987013
6.083E+13,0.260869565
6.083E+13,0.126984127
6.083E+13,0.12295082
6.083E+13,0.038834951
6.083E+13,0.126760563
6.083E+13,0.16
6.083E+13,0.285714286
6.083E+13,0.6875
6.083E+13,0.2
6.083E+13,0.090909091
6.083E+13,0.111111111
6.083E+13,0.029411765
6.083E+13,0.238095238
6.083E+13,0.180327869
6.083E+13,0.214285714
6.083E+13,0.3
6.083E+13,0
6.083E+13,0.583333333
6.083E+13,#DIV/0!
6.083E+13,0.210526316
6.083E+13,0.184210526
6.083E+13,0.263157895
6.083E+13,#DIV/0!
6.083E+13,0.222222222
6.083E+13,0.044692737
6.083E+13,0.046511628
6.083E+13,0.056603774
6.083E+13,0
6.083E+13,0.011363636
6.083E+13,0.008474576
6.083E+13,0.363636364
6.083E+13,0.5
6.083E+13,0.058823529
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.055555556
6.083E+13,0.01980198
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.2
6.083E+13,0.090909091
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.411764706
6.083E+13,0.037974684
6.083E+13,0
6.083E+13,0.09375
6.083E+13,0.086956522
6.083E+13,0.538461538
6.083E+13,0.055555556
6.083E+13,0.142857143
6.083E+13,0.052631579
6.083E+13,0.161290323
6.083E+13,0
6.083E+13,0
6.083E+13,0
6.083E+13,0.076923077
6.083E+13,0
6.083E+13,0.166666667
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.166666667
6.083E+13,0.2
6.083E+13,0.018867925
6.083E+13,0.055555556
6.083E+13,0.030927835
6.083E+13,0.166666667
6.083E+13,0
6.083E+13,0
6.083E+13,0
6.083E+13,0.034482759
6.083E+13,0
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0.35
6.083E+13,0.5
6.083E+13,0.294117647
6.083E+13,0.078947368
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.054054054
6.083E+13,0
6.083E+13,0.1
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.333333333
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.025641026
6.083E+13,#DIV/0!
6.083E+13,0.217391304
6.083E+13,0.052631579
6.083E+13,0.04
6.083E+13,0.230769231
6.083E+13,0.015384615
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.042857143
6.083E+13,0.016393443
6.083E+13,0
6.083E+13,0.057692308
6.083E+13,0.217391304
6.083E+13,0.119402985
6.083E+13,0.125
6.083E+13,0
6.083E+13,0.08
6.083E+13,0.04950495
6.083E+13,0.272727273
6.083E+13,0
6.083E+13,0
6.083E+13,0
6.083E+13,0.5
6.083E+13,0.171428571
6.083E+13,0.034482759
6.083E+13,0.428571429
6.083E+13,0.235294118
6.083E+13,0.043478261
6.083E+13,0
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0.4
6.083E+13,0.01754386
6.083E+13,0
6.083E+13,0
6.083E+13,0
6.083E+13,0.014527845
6.083E+13,0
6.083E+13,0.147058824
6.083E+13,0
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0.25
6.083E+13,0.166666667
6.083E+13,0.09375
6.083E+13,0.068965517
6.083E+13,0.122807018
6.083E+13,0.0703125
6.083E+13,0.230769231
6.083E+13,0
6.083E+13,0.05511811
6.083E+13,0.034090909
6.083E+13,0.435897436
6.083E+13,0.428571429
6.083E+13,0.100917431
6.083E+13,0.047619048
6.083E+13,0
6.083E+13,0.06557377
6.083E+13,0.113636364
6.083E+13,0.027777778
6.083E+13,0.046511628
6.083E+13,0.103448276
6.083E+13,0.714285714
6.083E+13,0.481012658
6.083E+13,0.114285714
6.083E+13,0.438914027
6.083E+13,0.4
6.083E+13,0.549295775
6.083E+13,0.529411765
6.083E+13,#DIV/0!
6.083E+13,0.704918033
6.083E+13,0.285714286
6.083E+13,0.327586207
6.083E+13,0.235294118
6.083E+13,0.4
6.083E+13,0.836923077
6.083E+13,0.390625
6.083E+13,0.265957447
6.083E+13,0.359116022
6.083E+13,0.223880597
6.083E+13,0.492957746
6.083E+13,0.777777778
6.083E+13,0.832167832
6.083E+13,0.540540541
6.083E+13,0.619565217
6.083E+13,0.476190476
6.083E+13,0.592592593
6.083E+13,0.454545455
6.083E+13,0.909090909
6.083E+13,0.31097561
6.083E+13,0.282051282
6.083E+13,0.265060241
6.083E+13,0.651612903
6.083E+13,0.294354839
6.083E+13,0.25
6.083E+13,0.270491803
6.083E+13,0.290123457
6.083E+13,0.5
6.083E+13,0.302325581
6.083E+13,0.403846154
6.083E+13,0.138888889
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.586538462
6.083E+13,0.889632107
6.083E+13,0.625
6.083E+13,0.745967742
6.083E+13,0.473684211
6.083E+13,0.280487805
6.083E+13,#DIV/0!
6.083E+13,0.76
6.083E+13,0.422222222
6.083E+13,0.133333333
6.083E+13,0.488549618
6.083E+13,#DIV/0!
6.083E+13,0.022222222
6.083E+13,#DIV/0!
6.083E+13,0.36
6.083E+13,0.1875
6.083E+13,0.271186441
6.083E+13,0.193548387
6.083E+13,0.466666667
6.083E+13,0.257425743
6.083E+13,0.590909091
6.083E+13,0
6.083E+13,0.517241379
6.083E+13,0.153846154
6.083E+13,0.642857143
6.083E+13,0.217391304
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.284671533
6.083E+13,#DIV/0!
6.083E+13,0.353448276
6.083E+13,0.483516484
6.083E+13,0.962962963
6.083E+13,0.35
6.083E+13,0.672727273
6.083E+13,#DIV/0!
6.083E+13,0.632352941
6.083E+13,0.384615385
6.083E+13,0.5
6.083E+13,0.230769231
6.083E+13,0.473684211
6.083E+13,0.69047619
6.083E+13,0.176470588
6.083E+13,0.5
6.083E+13,0.943548387
6.083E+13,0.636363636
6.083E+13,0.693877551
6.083E+13,0.652173913
6.083E+13,0.75
6.083E+13,0.857142857
6.083E+13,0.681818182
6.083E+13,#DIV/0!
6.083E+13,0.311608961
6.083E+13,#DIV/0!
6.083E+13,0.465346535
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.6
6.083E+13,0.540540541
6.083E+13,0
6.083E+13,0.405405405
6.083E+13,#DIV/0!
6.083E+13,0.379310345
6.083E+13,0.038461538
6.083E+13,0.451612903
6.083E+13,0.666666667
6.083E+13,#DIV/0!
6.083E+13,0.292410714
6.083E+13,0.45
6.083E+13,0.086956522
6.083E+13,0.121621622
6.083E+13,0.107142857
6.083E+13,1
6.083E+13,0.191489362
6.083E+13,0.588235294
6.083E+13,0.27
6.083E+13,0.225988701
6.083E+13,0.337408313
6.083E+13,0.076923077
6.083E+13,#DIV/0!
6.083E+13,0.154696133
6.083E+13,#DIV/0!
6.083E+13,0.254237288
6.083E+13,0.736842105
6.083E+13,#DIV/0!
6.083E+13,0.416666667
6.083E+13,0.447204969
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.74566474
6.083E+13,#DIV/0!
6.083E+13,0.4375
6.083E+13,#DIV/0!
6.083E+13,0.294117647
6.083E+13,#DIV/0!
6.083E+13,0.384615385
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.75
6.083E+13,#DIV/0!
6.083E+13,0.170212766
6.083E+13,0.333333333
6.083E+13,0.228571429
6.083E+13,0.619354839
6.083E+13,0.671428571
6.083E+13,0.708860759
6.083E+13,0.657142857
6.083E+13,0.75
6.083E+13,0.604651163
6.083E+13,0.789915966
6.083E+13,0.797101449
6.083E+13,0.827433628
6.083E+13,0.900662252
6.083E+13,0.787610619
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.222222222
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.111111111
6.083E+13,0.8
6.083E+13,0.181818182
6.083E+13,0.175438596
6.083E+13,0.166666667
6.083E+13,0.046511628
6.083E+13,0.142857143
6.083E+13,0.294117647
6.083E+13,0.384615385
6.083E+13,0.121212121
6.083E+13,0.29787234
6.083E+13,0.363636364
6.083E+13,0.357388316
6.083E+13,#DIV/0!
6.083E+13,0.72972973
6.083E+13,0.222222222
6.083E+13,0.170212766
6.083E+13,0.333333333
6.083E+13,0.15
6.083E+13,0.333333333
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.157894737
6.083E+13,0.126923077
6.083E+13,0.241935484
6.083E+13,0.2
6.083E+13,0.304347826
6.083E+13,0.45631068
6.083E+13,0.166666667
6.083E+13,0.104046243
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.428571429
6.083E+13,0.285714286
6.083E+13,0.033898305
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.632911392
6.083E+13,0.4
6.083E+13,0.385245902
6.083E+13,0.263157895
6.083E+13,#DIV/0!
6.083E+13,0.15625
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.504587156
6.083E+13,0.618181818
6.083E+13,0.08
6.083E+13,0.196969697
6.083E+13,0.267857143
6.083E+13,0.105263158
6.083E+13,0.095238095
6.083E+13,0.35483871
6.083E+13,0.6
6.083E+13,0.25
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.1
6.083E+13,0.2
6.083E+13,0.103448276
6.083E+13,0.287234043
6.083E+13,0.333333333
6.083E+13,0.114942529
6.083E+13,0.1
6.083E+13,0.089285714
6.083E+13,0.3
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.081081081
6.083E+13,0.099644128
6.083E+13,0.111111111
6.083E+13,#DIV/0!
6.083E+13,0.384615385
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.4375
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.011627907
6.083E+13,0
6.083E+13,0.163934426
6.083E+13,0.172413793
6.083E+13,0.049382716
6.083E+13,0.571428571
6.083E+13,0.305555556
6.083E+13,0
6.083E+13,0.0625
6.083E+13,#DIV/0!
6.083E+13,0.307692308
6.083E+13,0.125
6.083E+13,0.227272727
6.083E+13,0.730769231
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.333333333
6.083E+13,0.142857143
6.083E+13,0
6.083E+13,0
6.083E+13,0.25
6.083E+13,0.166666667
6.083E+13,0
6.083E+13,0.16
6.083E+13,0.111111111
6.083E+13,0.25
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,1
6.083E+13,0.375
6.083E+13,0.333333333
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.545454545
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.307692308
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.666666667
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.571428571
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.2
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0
6.083E+13,0.142857143
6.083E+13,0.545454545
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0.066666667
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.6
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.571428571
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.142857143
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,0.222222222
6.083E+13,0.857142857
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.166666667
6.083E+13,0.8
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.53968254
6.083E+13,0.674698795
6.083E+13,0.658823529
6.083E+13,#DIV/0!
6.083E+13,0.525773196
6.083E+13,0.941176471
6.083E+13,0.411764706
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.333333333
6.083E+13,0.461538462
6.083E+13,#DIV/0!
6.083E+13,0.846153846
6.083E+13,#DIV/0!
6.083E+13,0.550724638
6.083E+13,0.88372093
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.619047619
6.083E+13,0.666666667
6.083E+13,0.142857143
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.863636364
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,#DIV/0!
6.083E+13,0.47826087
6.083E+13,0.538461538
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.28
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,0.75
6.083E+13,0
6.083E+13,0.866666667
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.466666667
6.083E+13,0.5
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,0.153846154
6.083E+13,0.6
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.818181818
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.333333333
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.25
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.714285714
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0.127659574
6.083E+13,#DIV/0!
6.083E+13,0.357142857
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0.083333333
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.25
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.666666667
6.083E+13,#DIV/0!
6.083E+13,0.179245283
6.083E+13,0.266666667
6.083E+13,0.142857143
6.083E+13,0.666666667
6.083E+13,0.115942029
6.083E+13,#DIV/0!
6.083E+13,0.176870748
6.083E+13,#DIV/0!
6.083E+13,0.739130435
6.083E+13,0.333333333
6.083E+13,0.2
6.083E+13,0
6.083E+13,0
6.083E+13,0.431034483
6.083E+13,0.25
6.083E+13,#DIV/0!
6.083E+13,0.068965517
6.083E+13,0.714285714
6.083E+13,0.666666667
6.083E+13,0.75
6.083E+13,0.288888889
6.083E+13,#DIV/0!
6.083E+13,0.129032258
6.083E+13,0.046511628
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,0.153846154
6.083E+13,0.089285714
6.083E+13,0.210526316
6.083E+13,0.078431373
6.083E+13,0.294117647
6.083E+13,0.176470588
6.083E+13,0.272727273
6.083E+13,0.090909091
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.052631579
6.083E+13,0.076923077
6.083E+13,0.3
6.083E+13,0.666666667
6.083E+13,0.196078431
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.153846154
6.083E+13,0.066666667
6.083E+13,0.017699115
6.083E+13,0.333333333
6.083E+13,0.266666667
6.083E+13,0.166666667
6.083E+13,#DIV/0!
6.083E+13,0.096153846
6.083E+13,0.111111111
6.083E+13,0.3125
6.083E+13,0.4
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.074766355
6.083E+13,0.238095238
6.083E+13,0.333333333
6.083E+13,0.304347826
6.083E+13,0.105263158
6.083E+13,0
6.083E+13,0.19047619
6.083E+13,0.166666667
6.083E+13,0.176470588
6.083E+13,#DIV/0!
6.083E+13,0.222222222
6.083E+13,0.315789474
6.083E+13,0.186046512
6.083E+13,0.033333333
6.083E+13,0
6.083E+13,0.4
6.083E+13,0.833333333
6.083E+13,0.344827586
6.083E+13,0.212121212
6.083E+13,0.038461538
6.083E+13,0.194174757
6.083E+13,0.091954023
6.083E+13,0.161764706
6.083E+13,0.090909091
6.083E+13,0.272727273
6.083E+13,0.428571429
6.083E+13,0.576923077
6.083E+13,#DIV/0!
6.083E+13,0.447058824
6.083E+13,0.780487805
6.083E+13,0.118421053
6.083E+13,0.130801688
6.083E+13,0.2
6.083E+13,#DIV/0!
6.083E+13,0.352941176
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,#DIV/0!
6.083E+13,0.173076923
6.083E+13,0.0625
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.215384615
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.1875
6.083E+13,0
6.083E+13,0.16
6.083E+13,#DIV/0!
6.083E+13,0.25
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.346938776
6.083E+13,0.086956522
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,1
6.083E+13,0.444444444
6.083E+13,0.333333333
6.083E+13,0.235294118
6.083E+13,1
6.083E+13,#DIV/0!
6.083E+13,0.125
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.173913043
6.083E+13,0.071428571
6.083E+13,0.666666667
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.266666667
6.083E+13,0.047619048
6.083E+13,0.166666667
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.636363636
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0
6.083E+13,0.111111111
6.083E+13,#DIV/0!
6.083E+13,0.64
6.083E+13,0.395833333
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
6.083E+13,0.5
6.083E+13,0.454545455
6.083E+13,0.416666667
6.083E+13,#DIV/0!
6.083E+13,#DIV/0!
